R	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
3	-8	-1	1	1	5	4	6	8	-11	0	2	3	6	6	4	4	-9	21	22	6	35	26	12	17	-13	7	26	14	12	13	18	8	1	1	0	0	0	-1	0	1	1	0	0	0	0	0	-1	0	1	1	1	1	1	1	1	0	0	0	1	1	-1	0	0	-1
3	-10	-2	0	1	5	4	7	7	-12	-1	1	2	6	6	5	4	-10	19	20	5	34	25	11	17	-13	6	25	13	12	13	18	8	-2	-1	-1	0	0	0	1	-1	-1	-1	-1	-1	0	0	1	0	-1	-2	-2	-1	-1	-1	-1	0	0	-1	-1	-1	0	0	0	0
3	-8	-1	1	1	5	4	6	8	-12	0	2	3	5	5	4	4	-10	20	21	6	34	25	12	17	-13	7	25	13	12	13	18	7	2	1	1	0	0	0	-1	1	0	1	1	1	-1	-1	-1	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	-1
3	-8	0	1	2	6	5	6	8	-11	1	3	3	6	6	5	4	-9	20	21	6	34	26	12	18	-12	8	26	14	13	13	19	8	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1
3	-9	-2	0	1	5	4	5	7	-12	0	1	2	6	6	5	4	-9	19	21	5	34	26	12	17	-13	7	25	13	12	13	17	8	-1	-2	-1	-1	-1	-1	-1	-1	-1	-1	-2	-1	0	0	0	0	0	-1	0	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	-2	0
3	-8	-1	1	2	5	3	5	7	-11	0	2	4	5	5	3	3	-9	20	21	6	33	25	11	16	-12	7	26	14	11	12	17	7	1	1	1	1	0	-1	0	0	1	0	1	2	-1	-1	-2	-1	0	1	0	1	-1	-1	-1	-1	1	0	1	1	-1	-1	0	-1
3	-8	-1	1	2	4	3	5	7	-11	1	3	3	5	5	4	3	-9	20	21	5	34	25	11	17	-12	7	26	14	11	12	17	7	0	0	0	0	-1	0	0	0	0	1	1	-1	0	0	1	0	0	0	0	-1	1	0	0	1	0	0	0	0	0	0	0	0
3	-10	-1	0	1	5	4	6	7	-12	0	1	2	5	5	4	4	-10	19	20	4	34	25	11	17	-13	6	25	13	12	12	17	7	-2	0	-1	-1	1	1	1	0	-1	-1	-2	-1	0	0	0	1	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	1	0	0	0
3	-9	-1	1	1	5	4	6	7	-12	-1	2	2	6	5	4	4	-10	19	20	5	34	25	11	17	-13	7	25	13	12	13	17	7	1	0	1	0	0	0	0	0	0	-1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
3	-9	-1	1	1	5	4	6	7	-12	0	2	2	6	5	4	4	-10	19	20	5	35	25	12	17	-12	6	25	13	12	13	17	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	-1	0	0	0	0	0	1
3	-9	-1	0	1	5	4	6	7	-11	0	2	3	5	5	5	4	-9	19	20	5	34	25	12	17	-13	7	25	13	12	12	18	8	0	0	-1	0	0	0	0	0	1	0	0	1	-1	0	1	0	1	0	0	0	-1	0	0	0	-1	1	0	0	0	-1	1	0
3	-8	0	1	2	5	4	5	6	-12	0	2	4	5	5	4	3	-9	19	21	6	34	25	11	17	-12	7	25	14	11	12	16	7	1	1	1	1	0	0	-1	-1	-1	0	0	1	0	0	-1	-1	0	0	1	1	0	0	-1	0	1	0	0	1	-1	0	-2	-1
3	-9	-1	0	1	5	4	6	7	-12	-1	2	2	6	5	4	4	-9	18	20	5	34	25	12	17	-13	7	24	13	12	12	17	8	-1	-1	-1	-1	0	0	1	1	0	-1	0	-2	1	0	0	1	0	-1	-1	-1	0	0	1	0	-1	0	-1	-1	1	0	1	1
3	-9	-1	1	1	5	4	6	8	-12	0	1	3	6	6	5	4	-10	18	20	6	34	26	11	17	-12	6	25	13	12	13	17	8	0	0	1	0	0	0	0	1	0	1	-1	1	0	1	1	0	-1	0	0	1	0	1	-1	0	1	-1	1	0	0	1	0	0
3	-9	-1	0	1	5	3	5	7	-12	0	2	3	5	4	4	3	-9	18	20	5	34	25	11	16	-13	6	24	13	11	12	16	7	0	0	-1	0	0	-1	-1	-1	0	0	1	0	-1	-2	-1	-1	1	0	0	-1	0	-1	0	-1	-1	0	-1	0	-1	-1	-1	-1
3	-8	-1	1	1	5	4	6	7	-12	0	1	3	6	5	4	4	-9	18	20	5	34	25	12	17	-12	6	24	13	12	12	17	8	1	0	1	0	0	1	1	0	0	0	-1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1
3	-8	-1	1	2	5	4	6	7	-12	0	2	3	5	5	4	4	-9	18	20	6	34	26	11	17	-12	7	25	13	12	12	17	7	0	0	0	1	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	1	0	1	-1	0	0	1	1	0	0	0	0	-1
3	-9	-1	1	2	5	4	6	7	-11	0	2	3	5	5	4	4	-9	18	20	6	34	25	11	17	-12	7	24	13	11	12	17	7	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	-1	0	0	0
3	-9	-1	0	1	5	4	5	7	-12	0	1	3	5	5	4	3	-10	18	19	5	34	25	11	17	-12	6	24	13	11	12	16	7	0	0	-1	-1	0	0	-1	0	-1	0	-1	0	0	0	0	-1	-1	0	-1	-1	0	0	0	0	0	-1	0	0	0	0	-1	0
3	-8	0	1	1	5	4	5	7	-11	1	2	3	6	5	4	4	-9	19	20	6	35	25	12	17	-12	7	25	13	11	12	16	8	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	0	1
3	-8	-1	1	2	5	4	6	7	-12	0	2	3	5	5	4	4	-9	19	19	6	34	25	11	17	-12	6	24	13	11	11	16	7	0	-1	0	1	0	0	1	0	-1	-1	0	0	-1	0	0	0	0	0	-1	0	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
3	-8	-1	1	2	5	3	5	7	-11	1	3	3	6	5	3	4	-9	19	20	6	34	25	11	17	-12	7	24	13	11	11	16	7	0	0	0	0	0	-1	-1	0	1	1	1	0	1	0	-1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
3	-8	-1	1	2	5	3	6	7	-11	0	2	4	5	5	4	4	-9	19	20	6	34	25	11	17	-12	7	24	13	11	11	16	7	0	0	0	0	0	0	1	0	0	-1	-1	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	-8	-1	1	1	4	4	5	7	-11	1	2	3	5	5	4	4	-9	19	19	5	34	25	11	17	-12	7	24	12	11	12	16	7	0	0	0	-1	-1	1	-1	0	0	1	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	0	1	0	0
3	-8	-1	1	2	5	4	6	7	-12	1	2	3	5	5	4	3	-9	18	19	6	34	25	12	17	-12	7	24	13	11	11	16	8	0	0	0	1	1	0	1	0	-1	0	0	0	0	0	0	-1	0	-1	0	1	0	0	1	0	0	0	0	1	0	-1	0	1
3	-8	0	1	2	5	4	6	7	-11	1	2	3	6	5	4	3	-9	18	20	6	34	25	11	17	-12	7	23	13	11	11	16	7	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	-1	0	0	0	-1	0	0	0	0	-1
3	-8	-1	1	2	5	4	5	7	-11	1	2	4	6	5	4	4	-9	18	19	6	34	26	11	17	-12	7	24	13	11	11	16	7	0	-1	0	0	0	0	-1	0	0	0	0	1	0	0	0	1	0	0	-1	0	0	1	0	0	0	0	1	0	0	0	0	0
3	-8	-1	1	2	5	4	6	7	-12	0	3	3	5	5	4	4	-8	18	19	6	34	26	11	17	-12	6	23	13	11	11	16	7	0	0	0	0	0	0	1	0	-1	-1	1	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0
3	-8	-1	1	2	5	4	6	7	-12	0	2	3	6	5	4	3	-9	18	19	6	35	26	11	17	-12	7	23	13	11	11	16	7	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	-1	-1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
3	-8	-1	1	2	5	4	6	7	-11	1	2	3	6	5	4	4	-9	18	19	6	34	26	12	17	-12	7	24	13	11	11	16	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	-1	0	1	0	0	0	1	0	0	0	0	0
3	-8	0	2	2	5	4	5	8	-11	0	2	4	6	5	5	3	-9	18	18	6	35	26	11	17	-12	6	24	12	11	12	16	7	0	1	1	0	0	0	-1	1	0	-1	0	1	0	0	1	-1	0	0	-1	0	1	0	-1	0	0	-1	0	-1	0	1	0	0
3	-8	-1	1	2	5	4	6	7	-11	1	2	4	6	5	4	4	-9	18	19	6	34	25	12	17	-12	6	23	12	11	11	16	7	0	-1	-1	0	0	0	1	-1	0	1	0	0	0	0	-1	1	0	0	1	0	-1	-1	1	0	0	0	-1	0	0	-1	0	0
3	-8	-1	1	2	4	4	5	7	-11	1	2	3	6	5	4	4	-9	17	18	6	34	26	11	17	-12	6	23	12	11	11	16	6	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	0	0	0	0	-1	-1	0	0	1	-1	0	0	0	0	0	0	0	0	-1
3	-8	-1	1	2	5	4	6	7	-12	0	2	4	6	6	4	4	-9	17	18	5	35	26	12	17	-13	6	23	13	11	12	16	7	0	0	0	0	1	0	1	0	-1	-1	0	1	0	1	0	0	0	0	0	-1	1	0	1	0	-1	0	0	1	0	1	0	1
3	-8	0	1	2	5	4	6	7	-11	0	2	4	5	5	5	3	-9	17	18	6	34	26	12	17	-12	6	23	12	11	12	15	7	0	1	0	0	0	0	0	0	1	0	0	0	-1	-1	1	-1	0	0	0	1	-1	0	0	0	1	0	0	-1	0	0	-1	0
3	-8	-1	1	2	5	3	5	7	-12	1	2	3	6	5	4	3	-9	17	18	6	34	26	12	17	-12	6	23	12	11	11	15	7	0	-1	0	0	0	-1	-1	0	-1	1	0	-1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
3	-9	-1	1	2	5	3	5	7	-12	0	2	3	6	5	4	4	-9	17	18	6	34	26	12	17	-12	6	23	12	11	11	15	7	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	-8	-1	1	1	5	4	5	7	-11	0	2	4	6	6	5	4	-9	17	18	6	35	30	12	24	-12	6	23	12	11	11	16	7	1	0	0	-1	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	4	0	7	0	0	0	0	0	0	1	0
3	-8	-1	1	2	5	4	5	7	-12	0	2	4	5	5	6	3	-9	17	18	5	31	23	14	14	-13	6	23	12	12	11	16	7	0	0	0	1	0	0	0	0	-1	0	0	0	-1	-1	1	-1	0	0	0	-1	-4	-7	2	-10	-1	0	0	0	1	0	0	0
3	-8	-1	1	2	4	4	5	7	-12	0	2	4	6	5	4	4	-9	17	18	6	34	24	14	10	-12	6	23	12	12	11	17	7	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	-2	1	0	0	0	1	3	1	0	-4	1	0	0	0	0	0	1	0
3	-8	-1	1	1	5	3	6	7	-12	0	2	3	5	5	4	3	-9	17	18	6	33	21	12	8	-13	6	22	12	12	11	17	7	0	0	0	-1	1	-1	1	0	0	0	0	-1	-1	0	0	-1	0	0	0	0	-1	-3	-2	-2	-1	0	-1	0	0	0	0	0
3	-9	-1	1	1	4	3	6	7	-12	-1	2	3	5	5	4	3	-9	17	18	5	32	21	12	9	-13	5	22	11	12	11	17	7	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	-1	0	0	1	0	-1	0	-1	0	0	0	0
3	-9	-2	0	0	5	4	5	7	-12	-1	1	2	5	5	4	3	-10	16	17	4	32	20	12	8	-13	5	21	11	12	11	17	7	0	-1	-1	-1	1	1	-1	0	0	0	-1	-1	0	0	0	0	-1	-1	-1	-1	0	-1	0	-1	0	0	-1	0	0	0	0	0
3	-9	-1	1	2	4	4	5	7	-12	0	2	3	5	5	4	4	-9	17	18	5	33	21	12	9	-13	6	22	12	12	11	17	7	0	1	1	2	-1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0
3	-9	-1	1	2	4	4	5	7	-12	0	2	3	6	4	4	3	-9	16	17	6	32	20	12	8	-13	5	22	11	12	11	17	7	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	0	-1	0	0	0	0
3	-8	-1	1	2	4	4	5	6	-12	0	2	3	6	4	4	3	-9	17	18	5	31	20	12	8	-12	5	22	12	11	11	16	6	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	0	1	0	0	1	-1	0	-1	-1
3	-8	-1	1	2	5	4	5	7	-12	0	2	3	5	4	4	3	-9	17	18	5	32	20	12	8	-12	6	22	12	12	11	17	7	0	0	0	0	1	0	0	1	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1
3	-8	-1	1	2	5	4	5	7	-12	0	2	3	5	5	4	3	-9	16	18	5	31	20	12	8	-12	6	22	12	12	11	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	-1	0
3	-8	-1	1	2	6	4	6	8	-12	0	2	3	6	5	4	4	-9	16	17	6	32	20	13	9	-13	5	22	12	12	12	17	7	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	-1	1	1	0	1	1	-1	-1	0	0	0	1	1	0
3	-8	-1	1	2	5	4	6	7	-12	0	2	4	5	5	4	4	-9	16	17	5	32	20	12	9	-12	5	22	12	11	11	16	7	0	0	0	0	-1	0	0	-1	0	0	0	1	-1	0	0	0	0	0	0	-1	0	0	-1	0	1	0	0	0	-1	-1	-1	0
3	-9	-1	1	1	5	4	6	8	-12	0	2	3	5	5	4	4	-10	16	17	5	31	20	12	9	-13	5	22	11	12	11	16	7	-1	0	0	-1	0	0	0	1	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	-1	1	0	0	0
3	-8	-1	1	2	5	3	6	7	-12	0	2	3	6	5	4	3	-9	16	17	5	31	19	12	8	-13	5	21	11	11	11	16	7	1	0	0	1	0	-1	0	-1	0	0	0	0	1	0	0	-1	1	0	0	0	0	-1	0	-1	0	0	-1	0	-1	0	0	0
3	-9	-1	1	1	6	4	6	7	-12	0	2	2	6	5	4	4	-9	16	17	5	32	20	13	9	-13	5	21	11	12	11	16	7	-1	0	0	-1	1	1	0	0	0	0	0	-1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0
3	-9	-1	1	1	5	4	6	7	-12	-1	1	3	5	5	4	3	-9	16	16	5	31	19	12	8	-13	5	21	11	12	11	16	7	0	0	0	0	-1	0	0	0	0	-1	-1	1	-1	0	0	-1	0	0	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	0	0
3	-9	-1	1	2	5	3	5	7	-12	-1	2	3	4	4	4	3	-9	15	17	5	31	19	11	8	-13	4	21	11	11	11	15	6	0	0	0	1	0	-1	-1	0	0	0	1	0	-1	-1	0	0	0	-1	1	0	0	0	-1	0	0	-1	0	0	-1	0	-1	-1
3	-8	-1	1	2	5	3	5	7	-12	0	2	3	5	4	4	3	-9	16	17	5	31	19	11	8	-13	5	21	11	11	10	15	7	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	-1	0	1
3	-9	-1	1	1	4	3	5	6	-12	0	2	3	4	4	4	3	-10	15	17	5	30	19	11	7	-13	5	21	11	11	10	15	6	-1	0	0	-1	-1	0	0	-1	0	0	0	0	-1	0	0	0	-1	-1	0	0	-1	0	0	-1	0	0	0	0	0	0	0	-1
3	-9	-1	1	2	4	3	5	7	-12	0	1	2	5	4	4	3	-9	16	17	5	31	19	11	7	-13	5	21	11	11	10	15	6	0	0	0	1	0	0	0	1	0	0	-1	-1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	-9	-1	0	2	5	3	5	7	-12	0	2	3	5	4	4	3	-9	15	16	5	30	19	12	7	-13	5	21	11	11	10	15	6	0	0	-1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	-1	-1	0	-1	0	1	0	0	0	0	0	0	0	0	0
3	-8	-1	1	1	5	3	5	7	-12	0	2	3	5	4	4	3	-9	15	17	5	30	19	11	8	-13	4	21	11	11	10	14	6	1	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	1	0	-1	0	0	0	0	-1	0
3	-9	-1	1	2	6	4	7	8	-11	0	2	3	6	6	5	4	-9	15	17	5	32	20	13	9	-13	4	21	11	12	11	16	7	-1	0	0	1	1	1	2	1	1	0	0	0	1	2	1	1	0	0	0	0	2	1	2	1	0	0	0	0	1	1	2	1
3	-9	-1	1	1	5	3	5	6	-12	0	2	3	5	4	4	3	-9	15	17	5	31	19	12	7	-13	5	21	11	10	9	15	5	0	0	0	-1	-1	-1	-2	-2	-1	0	0	0	-1	-2	-1	-1	0	0	0	0	-1	-1	-1	-2	0	1	0	0	-2	-2	-1	-2
3	-8	-1	0	1	4	3	5	6	-11	-1	1	3	4	3	3	3	-9	16	17	5	30	19	11	7	-13	4	21	11	10	10	14	5	1	0	-1	0	-1	0	0	0	1	-1	-1	0	-1	-1	-1	0	0	1	0	0	-1	0	-1	0	0	-1	0	0	0	1	-1	0
3	-9	-1	1	1	4	3	5	7	-12	0	1	3	5	4	4	3	-10	15	16	5	30	18	12	7	-13	4	21	11	11	10	15	6	-1	0	1	0	0	0	0	1	-1	1	0	0	1	1	1	0	-1	-1	-1	0	0	-1	1	0	0	0	0	0	1	0	1	1
3	-9	-1	1	1	4	3	5	7	-12	-1	2	3	5	4	4	3	-10	15	16	5	30	18	12	7	-13	4	21	11	11	9	15	6	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
3	-8	-1	1	2	4	3	5	7	-12	0	1	3	5	4	4	3	-10	15	16	5	30	18	12	7	-13	4	20	11	11	10	14	6	1	0	0	1	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	-1	0
3	-9	-1	1	1	4	3	5	7	-12	0	1	3	5	4	4	3	-9	15	16	5	30	18	12	8	-13	4	20	11	11	9	14	6	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0
3	-8	-1	1	2	4	3	4	6	-12	0	2	4	4	4	4	3	-9	15	16	5	30	18	11	7	-12	4	20	11	11	9	14	6	1	0	0	1	0	0	-1	-1	0	0	1	1	-1	0	0	0	0	0	0	0	0	0	-1	-1	1	0	0	0	0	0	0	0
3	-9	-1	1	2	4	3	5	7	-12	0	2	3	5	4	3	3	-9	15	16	5	30	18	11	7	-13	4	20	11	11	9	14	5	-1	0	0	0	0	0	1	1	0	0	0	-1	1	0	-1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1
3	-9	-1	1	2	4	3	5	7	-12	0	2	3	5	4	4	3	-9	15	16	5	30	18	12	7	-12	4	20	11	10	9	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	-1	0	0	0
3	-9	-1	1	1	4	3	4	7	-12	-1	2	3	5	4	3	2	-9	14	16	5	30	18	12	7	-13	4	20	11	10	9	14	5	0	0	0	-1	0	0	-1	0	0	-1	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0
3	-9	-1	1	2	5	4	5	6	-11	-1	1	2	5	4	4	3	-9	14	16	5	30	18	11	7	-13	4	20	11	10	10	14	6	0	0	0	1	1	1	1	-1	1	0	-1	-1	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	0	1
3	-8	-1	1	2	4	3	5	6	-12	0	1	3	5	4	4	3	-9	15	16	5	30	18	12	7	-13	4	20	11	10	9	14	6	1	0	0	0	-1	-1	0	0	-1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	-1	0	0
3	-8	-1	0	1	4	3	4	6	-12	-1	1	3	4	4	3	3	-9	14	16	5	30	18	12	7	-12	4	20	11	10	9	14	5	0	0	-1	-1	0	0	-1	0	0	-1	0	0	-1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
3	-9	-1	1	2	4	3	4	6	-12	0	1	3	5	4	3	3	-9	15	16	4	30	18	11	7	-13	4	20	10	10	9	13	5	-1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	-1	0	0	-1	0	-1	0	0	-1	0	0	-1	0
3	-8	-1	1	1	5	4	6	8	-12	-1	2	2	6	5	5	4	-9	15	16	5	31	19	13	8	-13	4	20	10	12	10	14	6	1	0	0	-1	1	1	2	2	0	-1	1	-1	1	1	2	1	0	0	0	1	1	1	2	1	0	0	0	0	2	1	1	1
3	-9	-1	1	1	5	3	5	6	-12	0	1	3	4	4	3	3	-9	14	15	4	30	18	12	7	-13	4	19	11	10	9	14	5	-1	0	0	0	0	-1	-1	-2	0	1	-1	1	-2	-1	-2	-1	0	-1	-1	-1	-1	-1	-1	-1	0	0	-1	1	-2	-1	0	-1
3	-8	-1	0	1	5	4	6	7	-12	0	2	3	5	5	4	4	-10	14	16	5	31	19	13	8	-13	4	20	10	11	10	14	6	1	0	-1	0	0	1	1	1	0	0	1	0	1	1	1	1	-1	0	1	1	1	1	1	1	0	0	1	-1	1	1	0	1
3	-9	-2	1	1	4	3	4	6	-12	-1	1	3	4	4	3	3	-10	14	16	5	29	18	12	7	-14	4	20	10	10	9	13	5	-1	-1	1	0	-1	-1	-2	-1	0	-1	-1	0	-1	-1	-1	-1	0	0	0	0	-2	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1
3	-9	-2	0	1	6	4	6	7	-12	-1	1	2	5	5	4	4	-10	14	15	4	31	19	13	8	-13	4	19	10	11	10	14	6	0	0	-1	0	2	1	2	1	0	0	0	-1	1	1	1	1	0	0	-1	-1	2	1	1	1	1	0	-1	0	1	1	1	1
3	-9	-1	0	1	6	5	7	8	-12	-1	1	3	7	7	6	4	-10	14	16	5	35	26	14	9	-14	4	19	10	11	11	15	7	0	1	0	0	0	1	1	1	0	0	0	1	2	2	2	0	0	0	1	1	4	7	1	1	-1	0	0	0	0	1	1	1
3	-9	-1	1	2	4	3	6	7	-12	-1	2	3	5	4	4	3	-10	14	16	5	27	15	11	7	-13	4	20	11	11	14	13	6	0	0	1	1	-2	-2	-1	-1	0	0	1	0	-2	-3	-2	-1	0	0	0	0	-8	-11	-3	-2	1	0	1	1	0	3	-2	-1
3	-9	-1	1	2	5	4	6	7	-12	-1	2	3	5	4	4	3	-9	14	16	5	27	13	10	7	-13	3	19	11	11	14	13	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-2	-1	0	0	-1	-1	0	0	0	0	0
3	-9	-1	1	2	4	3	5	6	-12	0	1	3	4	4	4	3	-9	14	15	5	25	12	10	7	-13	4	19	11	11	13	12	6	0	0	0	0	-1	-1	-1	-1	0	1	-1	0	-1	0	0	0	0	0	-1	0	-2	-1	0	0	0	1	0	0	0	-1	-1	0
3	-9	-2	1	1	5	3	5	7	-12	-1	1	3	5	4	4	3	-10	14	15	4	26	12	9	7	-14	3	19	10	11	14	13	6	0	-1	0	-1	1	0	0	1	0	-1	0	0	1	0	0	0	-1	0	0	-1	1	0	-1	0	-1	-1	0	-1	0	1	1	0
3	-9	-2	0	1	4	2	4	6	-12	-1	1	3	4	3	3	2	-10	13	15	5	25	11	9	7	-13	3	19	10	11	13	12	4	0	0	-1	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	0	-1	0	1	-1	-1	0	0	1	0	0	0	0	-1	-1	-2
3	-9	-1	1	2	4	3	5	7	-12	-1	1	3	4	3	3	3	-10	13	16	5	25	12	9	6	-14	4	19	11	11	13	11	5	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	-1	-1	1	0	1	0	0	-1	1
3	-8	-1	1	2	4	3	5	6	-11	-1	2	3	5	4	4	3	-9	14	15	5	25	12	10	7	-13	4	19	10	11	13	12	6	1	0	0	0	0	0	0	-1	1	0	1	0	1	1	1	0	1	1	-1	0	0	0	1	1	1	0	0	-1	0	0	1	1
3	-9	-2	1	1	4	3	5	6	-12	-1	1	3	4	4	3	2	-10	13	14	4	25	11	9	7	-13	3	18	10	10	12	12	5	-1	-1	0	-1	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	-1	0	-1
3	-10	-3	0	1	4	3	4	6	-13	-2	0	1	4	4	4	3	-10	13	14	4	24	12	9	7	-14	3	17	9	10	12	12	5	-1	-1	-1	0	0	0	-1	0	-1	-1	-1	-2	0	0	1	1	0	0	0	0	-1	1	0	0	-1	0	-1	-1	0	0	0	0
3	-9	-2	0	1	4	3	4	6	-12	-1	1	3	4	4	3	2	-10	13	14	5	25	11	9	6	-14	4	18	10	10	12	12	5	1	1	0	0	0	0	0	0	1	1	1	2	0	0	-1	-1	0	0	0	1	1	-1	0	-1	0	1	1	1	0	0	0	0
3	-9	-2	1	1	6	4	6	7	-12	-1	1	2	6	5	4	4	-10	13	15	4	26	13	11	8	-14	3	18	10	12	13	13	7	0	0	1	0	2	1	2	1	0	0	0	-1	2	1	1	2	0	0	1	-1	1	2	2	2	0	-1	0	0	2	1	1	2
3	-9	-1	0	2	5	4	5	7	-12	-1	1	2	5	5	3	3	-10	14	15	5	25	12	10	8	-13	4	19	11	12	13	12	6	0	1	-1	1	-1	0	-1	0	0	0	0	0	-1	0	-1	-1	0	1	0	1	-1	-1	-1	0	1	1	1	1	0	0	-1	-1
3	-9	-1	1	2	5	4	6	8	-12	-1	1	3	5	5	4	4	-10	13	15	5	26	13	10	8	-13	4	19	10	12	14	13	6	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	-1	0	0	1	1	0	0	0	0	0	-1	0	1	1	0
3	-9	-2	0	1	4	2	4	5	-12	-2	0	2	4	3	3	1	-10	13	14	4	24	11	9	6	-14	3	18	10	10	12	11	4	0	-1	-1	-1	-1	-2	-2	-3	0	-1	-1	-1	-1	-2	-1	-3	0	0	-1	-1	-2	-2	-1	-2	-1	-1	-1	0	-2	-2	-2	-2
3	-9	-1	0	1	5	4	6	7	-12	-1	1	2	5	5	4	4	-9	13	15	5	25	13	10	7	-14	3	18	10	11	14	13	6	0	1	0	0	1	2	2	2	0	1	1	0	1	2	1	3	1	0	1	1	1	2	1	1	0	0	0	0	1	2	2	2
3	-9	-2	0	1	5	3	5	6	-12	-2	1	2	4	4	3	3	-10	13	14	4	25	12	10	7	-14	3	18	10	11	12	12	6	0	-1	0	0	0	-1	-1	-1	0	-1	0	0	-1	-1	-1	-1	-1	0	-1	-1	0	-1	0	0	0	0	0	0	0	-2	-1	0
